report_date,region,hospital,ed_trolleys,ward_trolleys,total_trolleys,is_total,surge_capacity,delayed_transfers,waiting_24h,waiting_24h_75plus
2023-04-09,HSE Dublin & North East,Connolly Hospital,0,0,0,False,14.0,13.0,,
2023-04-09,HSE Dublin & North East,Mater Misericordiae University Hospital,4,0,4,False,0.0,53.0,,
2023-04-09,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,0.0,31.0,,
2023-04-09,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,2.0,,
2023-04-09,HSE Dublin & South East,Cork University Hospital,36,0,36,False,15.0,57.0,2.0,
2023-04-09,HSE Dublin & South East,Galway University Hospital,12,1,13,False,22.0,27.0,1.0,
2023-04-09,HSE Dublin & South East,Letterkenny University Hospital,8,4,12,False,6.0,18.0,3.0,
2023-04-09,HSE Dublin & South East,Mercy University Hospital,2,0,2,False,0.0,23.0,1.0,
2023-04-09,HSE Dublin & South East,UH Kerry,10,0,10,False,10.0,13.0,1.0,
2023-04-09,HSE Dublin & South East,UH Limerick,12,0,12,False,11.0,11.0,4.0,
2023-04-09,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,0.0,4.0,,
2023-04-09,HSE West & North West,Portiuncula University Hospital,5,0,5,False,5.0,7.0,3.0,
2023-04-09,HSE West & North West,Sligo University Hospital,11,0,11,False,6.0,11.0,5.0,
2023-04-09,National Total,National Total,136,20,156,True,134.0,524.0,30.0,
2023-04-10,HSE Dublin & Midlands,MRH Mullingar,10,0,10,False,0.0,0.0,,
2023-04-10,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,False,0.0,7.0,,
2023-04-10,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,3.0,,
2023-04-10,HSE Dublin & Midlands,Naas General Hospital,3,0,3,False,0.0,10.0,,
2023-04-10,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,0,9,9,False,10.0,14.0,4.0,
2023-04-10,HSE Dublin & Midlands,St. James's Hospital,13,0,13,False,0.0,58.0,,
2023-04-10,HSE Dublin & Midlands,St. Vincent's University Hospital,17,0,17,False,22.0,44.0,,
2023-04-10,HSE Dublin & Midlands,Tallaght University Hospital,22,0,22,False,0.0,47.0,1.0,
2023-04-10,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,False,0.0,5.0,,
2023-04-10,HSE Dublin & North East,Cavan General Hospital,0,0,0,False,4.0,3.0,,
2023-04-10,HSE Dublin & North East,CHI at Crumlin,2,0,2,False,,3.0,,
2023-04-10,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,1.0,,
2023-04-10,HSE Dublin & North East,Connolly Hospital,0,0,0,False,17.0,13.0,,
2023-04-10,HSE Dublin & North East,Mater Misericordiae University Hospital,18,0,18,False,0.0,53.0,,
2023-04-10,HSE Dublin & North East,Our Lady of Lourdes Hospital,3,0,3,False,1.0,31.0,,
2023-04-10,HSE Dublin & North East,Our Lady's Hospital Navan,1,0,1,False,0.0,2.0,,
2023-04-10,HSE Dublin & South East,Cork University Hospital,12,2,14,False,20.0,57.0,1.0,
2023-04-10,HSE Dublin & South East,Galway University Hospital,24,5,29,False,22.0,27.0,4.0,
2023-04-10,HSE Dublin & South East,Letterkenny University Hospital,8,6,14,False,8.0,18.0,5.0,
2023-04-10,HSE Dublin & South East,Mercy University Hospital,4,0,4,False,0.0,23.0,,
2023-04-10,HSE Dublin & South East,UH Kerry,24,0,24,False,12.0,13.0,6.0,
2023-04-10,HSE Dublin & South East,UH Limerick,18,25,43,False,14.0,11.0,7.0,
2023-04-10,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,6.0,4.0,,
2023-04-10,HSE West & North West,Portiuncula University Hospital,4,0,4,False,6.0,7.0,3.0,
2023-04-10,HSE West & North West,Sligo University Hospital,0,15,15,False,8.0,11.0,7.0,
2023-04-10,National Total,National Total,200,69,269,True,226.0,524.0,47.0,
2023-04-11,HSE Dublin & Midlands,MRH Mullingar,14,0,14,False,0.0,0.0,4.0,
2023-04-11,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,7.0,,
2023-04-11,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,3.0,,
2023-04-11,HSE Dublin & Midlands,Naas General Hospital,2,3,5,False,3.0,10.0,1.0,
2023-04-11,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,18,6,24,False,52.0,14.0,13.0,
2023-04-11,HSE Dublin & Midlands,St. James's Hospital,27,0,27,False,0.0,58.0,3.0,
2023-04-11,HSE Dublin & Midlands,St. Vincent's University Hospital,31,0,31,False,20.0,44.0,3.0,
2023-04-11,HSE Dublin & Midlands,Tallaght University Hospital,39,0,39,False,12.0,47.0,10.0,
2023-04-11,HSE Dublin & Midlands,Tipperary University Hospital,2,0,2,False,6.0,5.0,,
2023-04-11,HSE Dublin & North East,Cavan General Hospital,5,1,6,False,1.0,1.0,,
2023-04-11,HSE Dublin & North East,CHI at Crumlin,1,0,1,False,,3.0,,
2023-04-11,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,1.0,,
2023-04-11,HSE Dublin & North East,Connolly Hospital,0,0,0,False,16.0,13.0,,
2023-04-11,HSE Dublin & North East,Mater Misericordiae University Hospital,25,0,25,False,0.0,53.0,2.0,
2023-04-11,HSE Dublin & North East,Our Lady of Lourdes Hospital,7,0,7,False,10.0,31.0,,
2023-04-11,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,4.0,2.0,,
2023-04-11,HSE Dublin & South East,Cork University Hospital,26,9,35,False,25.0,57.0,1.0,
2023-04-11,HSE Dublin & South East,Galway University Hospital,21,4,25,False,22.0,27.0,8.0,
2023-04-11,HSE Dublin & South East,Letterkenny University Hospital,15,0,15,False,18.0,18.0,5.0,
2023-04-11,HSE Dublin & South East,Mercy University Hospital,10,0,10,False,0.0,23.0,2.0,
2023-04-11,HSE Dublin & South East,UH Kerry,16,0,16,False,12.0,13.0,10.0,
2023-04-11,HSE Dublin & South East,UH Limerick,20,35,55,False,49.0,11.0,5.0,
2023-04-11,HSE Dublin & South East,Wexford General Hospital,0,1,1,False,4.0,4.0,,
2023-04-11,HSE West & North West,Portiuncula University Hospital,8,0,8,False,6.0,7.0,1.0,
2023-04-11,HSE West & North West,Sligo University Hospital,8,12,20,False,11.0,11.0,11.0,
2023-04-11,National Total,National Total,313,84,397,True,288.0,522.0,93.0,
2023-04-12,HSE Dublin & Midlands,MRH Mullingar,12,0,12,False,0.0,0.0,,
2023-04-12,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,6.0,,
2023-04-12,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,5.0,,
2023-04-12,HSE Dublin & Midlands,Naas General Hospital,11,1,12,False,1.0,10.0,,
2023-04-12,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,14,6,20,False,47.0,13.0,5.0,
2023-04-12,HSE Dublin & Midlands,St. James's Hospital,43,0,43,False,0.0,54.0,7.0,
2023-04-12,HSE Dublin & Midlands,St. Vincent's University Hospital,35,0,35,False,21.0,40.0,4.0,
2023-04-12,HSE Dublin & Midlands,Tallaght University Hospital,35,0,35,False,10.0,43.0,19.0,
2023-04-12,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,False,12.0,4.0,,
2023-04-12,HSE Dublin & North East,Cavan General Hospital,2,0,2,False,1.0,1.0,,
2023-04-12,HSE Dublin & North East,CHI at Crumlin,5,0,5,False,,3.0,,
2023-04-12,HSE Dublin & North East,CHI at Tallaght,1,0,1,False,,1.0,,
2023-04-12,HSE Dublin & North East,Connolly Hospital,2,0,2,False,23.0,13.0,,
2023-04-12,HSE Dublin & North East,Mater Misericordiae University Hospital,30,0,30,False,0.0,49.0,,
2023-04-12,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,6.0,32.0,,
2023-04-12,HSE Dublin & North East,Our Lady's Hospital Navan,1,0,1,False,0.0,2.0,,
2023-04-12,HSE Dublin & South East,Cork University Hospital,34,15,49,False,15.0,62.0,8.0,
2023-04-12,HSE Dublin & South East,Galway University Hospital,16,10,26,False,36.0,26.0,1.0,
2023-04-12,HSE Dublin & South East,Letterkenny University Hospital,11,6,17,False,9.0,21.0,4.0,
2023-04-12,HSE Dublin & South East,Mercy University Hospital,27,0,27,False,7.0,22.0,6.0,
2023-04-12,HSE Dublin & South East,UH Kerry,15,0,15,False,0.0,15.0,2.0,
2023-04-12,HSE Dublin & South East,UH Limerick,13,34,47,False,40.0,10.0,3.0,
2023-04-12,HSE Dublin & South East,Wexford General Hospital,-3,3,0,False,0.0,4.0,,
2023-04-12,HSE West & North West,Portiuncula University Hospital,2,0,2,False,6.0,6.0,,
2023-04-12,HSE West & North West,Sligo University Hospital,15,13,28,False,9.0,11.0,7.0,
2023-04-12,National Total,National Total,351,88,439,True,260.0,508.0,78.0,
2023-04-13,HSE Dublin & Midlands,MRH Mullingar,8,0,8,False,0.0,0.0,1.0,
2023-04-13,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,8.0,,
2023-04-13,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,5.0,,
2023-04-13,HSE Dublin & Midlands,Naas General Hospital,8,3,11,False,3.0,11.0,,
2023-04-13,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,23,0,23,False,39.0,14.0,10.0,
2023-04-13,HSE Dublin & Midlands,St. James's Hospital,30,0,30,False,0.0,61.0,11.0,
2023-04-13,HSE Dublin & Midlands,St. Vincent's University Hospital,38,0,38,False,20.0,39.0,9.0,
2023-04-13,HSE Dublin & Midlands,Tallaght University Hospital,54,0,54,False,20.0,42.0,18.0,
2023-04-13,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,False,10.0,3.0,,
2023-04-13,HSE Dublin & North East,Cavan General Hospital,-1,1,0,False,1.0,1.0,,
2023-04-13,HSE Dublin & North East,CHI at Crumlin,5,0,5,False,,3.0,,
2023-04-13,HSE Dublin & North East,CHI at Tallaght,1,0,1,False,,1.0,,
2023-04-13,HSE Dublin & North East,Connolly Hospital,0,0,0,False,28.0,13.0,,
2023-04-13,HSE Dublin & North East,Mater Misericordiae University Hospital,21,0,21,False,0.0,44.0,,
2023-04-13,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,8.0,26.0,,
2023-04-13,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,2.0,,
2023-04-13,HSE Dublin & South East,Cork University Hospital,33,12,45,False,21.0,72.0,13.0,
2023-04-13,HSE Dublin & South East,Galway University Hospital,38,12,50,False,22.0,28.0,15.0,
2023-04-13,HSE Dublin & South East,Letterkenny University Hospital,10,7,17,False,18.0,22.0,5.0,
2023-04-13,HSE Dublin & South East,Mercy University Hospital,28,0,28,False,8.0,20.0,11.0,
2023-04-13,HSE Dublin & South East,UH Kerry,9,0,9,False,13.0,18.0,1.0,
2023-04-13,HSE Dublin & South East,UH Limerick,24,26,50,False,35.0,15.0,4.0,
2023-04-13,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,5.0,6.0,,
2023-04-13,HSE West & North West,Portiuncula University Hospital,7,0,7,False,6.0,7.0,1.0,
2023-04-13,HSE West & North West,Sligo University Hospital,1,11,12,False,9.0,11.0,4.0,
2023-04-13,National Total,National Total,355,81,436,True,282.0,528.0,111.0,
2023-04-14,HSE Dublin & Midlands,MRH Mullingar,4,0,4,False,0.0,0.0,1.0,
2023-04-14,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,9.0,,
2023-04-14,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,6.0,,
2023-04-14,HSE Dublin & Midlands,Naas General Hospital,10,3,13,False,3.0,16.0,1.0,
2023-04-14,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,12,1,13,False,13.0,14.0,8.0,
2023-04-14,HSE Dublin & Midlands,St. James's Hospital,24,0,24,False,0.0,59.0,5.0,
2023-04-14,HSE Dublin & Midlands,St. Vincent's University Hospital,27,0,27,False,32.0,42.0,3.0,
2023-04-14,HSE Dublin & Midlands,Tallaght University Hospital,33,0,33,False,18.0,41.0,9.0,
2023-04-14,HSE Dublin & Midlands,Tipperary University Hospital,2,0,2,False,12.0,2.0,,
2023-04-14,HSE Dublin & North East,Cavan General Hospital,0,0,0,False,1.0,1.0,,
2023-04-14,HSE Dublin & North East,CHI at Crumlin,5,0,5,False,,3.0,,
2023-04-14,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,1.0,,
2023-04-14,HSE Dublin & North East,Connolly Hospital,1,0,1,False,19.0,13.0,,
2023-04-14,HSE Dublin & North East,Mater Misericordiae University Hospital,20,0,20,False,0.0,44.0,,
2023-04-14,HSE Dublin & North East,Our Lady of Lourdes Hospital,3,0,3,False,5.0,25.0,,
2023-04-14,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,0.0,2.0,,
2023-04-14,HSE Dublin & South East,Cork University Hospital,33,0,33,False,15.0,64.0,7.0,
2023-04-14,HSE Dublin & South East,Galway University Hospital,38,16,54,False,23.0,28.0,19.0,
2023-04-14,HSE Dublin & South East,Letterkenny University Hospital,10,0,10,False,17.0,24.0,3.0,
2023-04-14,HSE Dublin & South East,Mercy University Hospital,35,0,35,False,8.0,22.0,15.0,
2023-04-14,HSE Dublin & South East,UH Kerry,6,0,6,False,13.0,18.0,,
2023-04-14,HSE Dublin & South East,UH Limerick,15,23,38,False,52.0,13.0,5.0,
2023-04-14,HSE Dublin & South East,Wexford General Hospital,0,0,0,False,0.0,5.0,,
2023-04-14,HSE West & North West,Portiuncula University Hospital,5,0,5,False,6.0,6.0,,
2023-04-14,HSE West & North West,Sligo University Hospital,3,9,12,False,7.0,11.0,6.0,
2023-04-14,National Total,National Total,306,62,368,True,260.0,532.0,91.0,
2023-04-15,HSE Dublin & Midlands,MRH Mullingar,3,0,3,False,0.0,0.0,,
